ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
12,987.7,...,989.4,2020/5/12 22:23,985.7,2020/5/12 04:02,21.2,22.7,2020/5/12 05:53,16.3,2020/5/12 00:01,...,93,84,2020/5/12 23:41,0.6,4,4.3,94,2020/5/12 18:23,8.5,...,...,...,...,...,...,...,...,...,...,...,...,...
13,989.2,...,991.2,2020/5/13 09:06,987.7,2020/5/13 03:13,23.7,27.2,2020/5/13 13:43,15.7,2020/5/13 05:15,...,70,49,2020/5/13 10:04,1.9,50,9.1,37,2020/5/13 08:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,988.2,...,989.9,2020/5/14 08:55,986.3,2020/5/14 17:14,25.2,30.2,2020/5/14 11:36,15.8,2020/5/14 01:42,...,75,58,2020/5/14 11:41,0.4,213,3.9,42,2020/5/14 11:22,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,985.9,...,987.4,2020/5/16 00:00,984.6,2020/5/15 16:59,26.5,30.1,2020/5/15 12:47,17.6,2020/5/15 06:11,...,76,56,2020/5/15 08:32,0.5,233,4.9,218,2020/5/15 14:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,985.5,...,987.0,2020/5/16 09:44,984.2,2020/5/16 21:34,25.1,30.4,2020/5/16 09:56,21.6,2020/5/16 21:55,...,85,63,2020/5/16 09:49,0.6,3,7.9,107,2020/5/16 15:40,24.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,982.1,...,984.4,2020/5/18 00:00,979.7,2020/5/17 16:04,26.3,30.8,2020/5/17 11:26,21.2,2020/5/17 04:57,...,75,56,2020/5/17 14:32,0.6,47,3.9,219,2020/5/17 23:35,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,980.6,...,983.2,2020/5/18 10:37,978.4,2020/5/18 03:26,23.8,27.1,2020/5/18 08:34,15.4,2020/5/18 11:21,...,89,74,2020/5/18 08:43,0.6,226,9.2,212,2020/5/18 10:35,20.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,983.7,...,985.9,2020/5/19 21:31,980.6,2020/5/19 01:55,21.2,23.4,2020/5/19 00:30,14.7,2020/5/19 22:52,...,94,81,2020/5/19 00:29,0.4,5,3.8,38,2020/5/19 14:26,8.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,985.6,...,986.9,2020/5/20 09:51,984.7,2020/5/20 03:34,22.3,25.7,2020/5/20 11:58,14.5,2020/5/20 01:42,...,93,76,2020/5/20 12:41,0.5,95,3.7,47,2020/5/20 14:38,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
21,983.5,...,983.0,2020/5/21 22:26,981.5,2020/5/21 16:42,23.1,23.9,2020/5/21 16:04,21.7,2020/5/21 20:52,...,93,96,2020/5/21 16:20,0.2,22,3.8,185,2020/5/21 18:37,31.5,...,...,...,...,...,...,...,...,...,...,...,...,...
22,980.6,...,982.5,2020/5/22 00:01,979.2,2020/5/22 15:55,22.6,24.3,2020/5/22 09:36,20.6,2020/5/22 01:01,...,99,95,2020/5/22 09:50,0.2,34,3.7,79,2020/5/22 18:24,55.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,983.0,...,985.1,2020/5/23 22:50,980.6,2020/5/23 03:59,22.1,23.4,2020/5/23 14:55,20.9,2020/5/23 08:11,...,98,92,2020/5/23 15:26,0.4,19,3.9,49,2020/5/23 05:27,8.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,985.8,...,987.1,2020/5/24 22:04,984.4,2020/5/24 01:39,24.2,28.5,2020/5/24 13:51,20.8,2020/5/24 01:15,...,86,66,2020/5/24 13:40,0.6,43,5.6,100,2020/5/24 12:06,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
25,986.7,...,987.9,2020/5/25 08:16,985.9,2020/5/25 14:25,24.8,29.0,2020/5/25 12:26,21.6,2020/5/25 00:01,...,88,70,2020/5/25 12:48,0.2,37,2.5,327,2020/5/25 12:34,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,984.6,...,986.7,2020/5/26 00:40,982.7,2020/5/26 17:37,26.2,29.9,2020/5/26 10:35,22.7,2020/5/26 04:02,...,83,66,2020/5/26 10:42,0.8,227,7.0,207,2020/5/26 14:57,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.3,...,988.2,2020/5/27 21:05,984.3,2020/5/27 03:57,22.8,24.9,2020/5/27 00:01,20.8,2020/5/27 23:50,...,94,85,2020/5/27 11:45,0.5,73,5.0,88,2020/5/27 10:09,11.5,...,...,...,...,...,...,...,...,...,...,...,...,...
28,988.0,...,989.6,2020/5/28 21:28,986.6,2020/5/28 03:00,21.8,22.8,2020/5/28 16:39,20.3,2020/5/28 01:16,...,99,93,2020/5/28 00:26,0.2,67,3.6,34,2020/5/28 00:32,107.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,988.0,...,989.0,2020/5/29 22:36,986.8,2020/5/29 15:57,24.5,28.2,2020/5/29 12:06,21.7,2020/5/30 00:00,...,93,78,2020/5/29 10:01,0.2,86,3.5,33,2020/5/29 16:09,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
30,987.2,...,988.5,2020/5/30 09:00,985.3,2020/5/30 15:58,27.2,31.5,2020/5/30 15:00,22.6,2020/5/30 03:46,...,79,61,2020/5/30 11:24,0.7,229,8.5,227,2020/5/30 17:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
31,987.7,...,989.2,2020/5/31 20:57,985.9,2020/5/31 16:19,27.9,31.4,2020/5/31 11:58,23.5,2020/5/31 01:52,...,76,60,2020/5/31 09:22,0.6,237,7.1,207,2020/5/31 06:59,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,987.8,...,989.2,2020/6/1 23:37,985.5,2020/6/1 15:39,27.8,32.0,2020/6/1 11:59,24.6,2020/6/1 04:35,...,80,58,2020/6/1 13:14,0.4,224,6.5,229,2020/6/1 13:58,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
2,986.6,...,989.1,2020/6/2 00:12,984.7,2020/6/2 16:28,27.1,30.5,2020/6/2 14:00,23.8,2020/6/2 02:33,...,83,69,2020/6/2 14:01,0.4,237,4.4,224,2020/6/2 14:13,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
3,985.0,...,986.7,2020/6/3 09:10,982.3,2020/6/3 16:36,27.9,32.0,2020/6/3 14:40,23.7,2020/6/3 04:31,...,75,58,2020/6/3 15:49,0.8,234,8.2,228,2020/6/3 08:32,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,984.4,...,985.6,2020/6/4 22:58,983.0,2020/6/4 03:11,28.2,33.0,2020/6/4 11:30,23.2,2020/6/4 04:46,...,72,51,2020/6/4 11:53,0.9,230,8.4,223,2020/6/4 10:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,984.3,...,986.0,2020/6/5 09:02,982.0,2020/6/5 17:11,28.2,31.9,2020/6/5 11:17,23.5,2020/6/5 05:02,...,77,57,2020/6/5 11:07,0.7,232,6.8,222,2020/6/5 15:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,983.3,...,984.4,2020/6/6 09:43,982.0,2020/6/6 13:09,28.4,32.5,2020/6/6 11:52,23.4,2020/6/6 05:20,...,74,58,2020/6/6 10:44,0.9,231,8.3,227,2020/6/6 10:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,984.2,...,985.6,2020/6/7 21:51,983.2,2020/6/7 01:55,25.0,28.6,2020/6/7 11:24,22.6,2020/6/7 23:21,...,88,67,2020/6/7 07:06,0.3,229,5.7,218,2020/6/7 12:37,9.5,...,...,...,...,...,...,...,...,...,...,...,...,...
8,985.3,...,986.4,2020/6/8 10:43,983.6,2020/6/8 03:15,24.2,26.8,2020/6/8 13:44,22.0,2020/6/8 23:01,...,91,74,2020/6/8 13:41,0.2,46,5.2,213,2020/6/8 17:44,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,986.2,...,987.2,2020/6/9 21:58,984.9,2020/6/9 04:22,25.3,28.8,2020/6/9 11:28,21.9,2020/6/9 01:22,...,83,64,2020/6/9 11:25,0.3,125,4.5,224,2020/6/9 17:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,986.0,...,987.5,2020/6/10 09:23,984.6,2020/6/10 15:39,27.0,30.8,2020/6/10 13:24,23.1,2020/6/10 05:08,...,76,55,2020/6/10 09:10,0.4,231,5.9,221,2020/6/10 12:02,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,984.8,...,986.3,2020/6/11 08:26,983.1,2020/6/11 17:09,27.6,30.8,2020/6/11 11:43,24.4,2020/6/11 06:12,...,84,64,2020/6/11 11:32,0.2,164,5.1,215,2020/6/11 12:06,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,983.7,...,985.3,2020/6/12 09:04,981.9,2020/6/12 17:24,28.0,31.0,2020/6/12 11:08,25.2,2020/6/12 02:12,...,83,69,2020/6/12 09:25,0.2,222,2.8,51,2020/6/12 15:39,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
13,984.9,...,988.1,2020/6/13 21:41,982.4,2020/6/13 02:53,28.1,31.8,2020/6/13 11:14,25.4,2020/6/13 22:42,...,81,64,2020/6/13 11:13,0.2,332,3.2,41,2020/6/13 15:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,988.6,...,991.0,2020/6/14 21:51,986.2,2020/6/14 03:24,27.3,31.7,2020/6/14 11:40,23.9,2020/6/14 04:31,...,85,63,2020/6/14 11:39,0.2,228,3.9,225,2020/6/14 14:39,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,988.6,...,990.4,2020/6/15 00:06,986.6,2020/6/15 15:51,28.0,32.0,2020/6/15 13:25,23.7,2020/6/15 05:03,...,78,60,2020/6/15 10:35,0.6,211,7.0,218,2020/6/15 10:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,985.7,...,987.7,2020/6/16 00:01,984.1,2020/6/16 16:13,28.2,32.8,2020/6/16 13:29,24.3,2020/6/16 05:11,...,73,51,2020/6/16 12:19,0.7,213,7.3,216,2020/6/16 10:44,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,984.3,...,985.5,2020/6/17 22:34,982.9,2020/6/17 15:44,28.6,32.6,2020/6/17 11:41,23.7,2020/6/17 00:02,...,72,58,2020/6/17 15:51,0.8,228,7.2,224,2020/6/17 15:32,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,984.3,...,986.2,2020/6/18 08:24,982.5,2020/6/18 16:54,28.6,33.1,2020/6/18 14:44,23.8,2020/6/18 04:16,...,73,57,2020/6/18 10:06,0.7,234,6.8,223,2020/6/18 12:19,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,984.9,...,986.1,2020/6/19 22:06,984.0,2020/6/19 15:45,28.8,32.4,2020/6/19 10:39,23.7,2020/6/19 02:42,...,71,56,2020/6/19 10:41,0.7,232,7.8,212,2020/6/19 12:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,984.5,...,985.9,2020/6/20 10:13,982.8,2020/6/20 16:17,29.0,32.4,2020/6/20 13:27,25.1,2020/6/20 05:30,...,72,57,2020/6/20 10:39,0.6,228,7.1,216,2020/6/20 10:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,981.8,...,983.9,2020/6/21 00:27,979.2,2020/6/21 17:09,28.8,33.3,2020/6/21 14:07,24.5,2020/6/21 05:06,...,71,53,2020/6/21 14:27,0.8,223,8.1,216,2020/6/21 15:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,982.3,...,983.8,2020/6/22 22:00,981.4,2020/6/22 03:14,28.9,33.5,2020/6/22 11:09,24.6,2020/6/22 03:50,...,71,55,2020/6/22 11:09,0.9,234,8.3,219,2020/6/22 15:05,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,983.0,...,983.9,2020/6/23 22:55,982.0,2020/6/23 15:59,29.7,34.5,2020/6/23 12:21,24.1,2020/6/23 05:30,...,69,49,2020/6/23 11:38,0.8,237,7.4,221,2020/6/23 08:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,982.6,...,983.9,2020/6/24 07:50,981.1,2020/6/24 15:53,29.2,34.0,2020/6/24 12:20,24.5,2020/6/24 06:01,...,74,52,2020/6/24 12:03,0.8,195,8.7,215,2020/6/24 11:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,983.5,...,985.4,2020/6/25 22:33,982.1,2020/6/25 15:48,29.3,33.7,2020/6/25 11:23,24.5,2020/6/25 04:51,...,72,54,2020/6/25 11:22,0.7,229,8.1,221,2020/6/25 09:27,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,985.7,...,987.3,2020/6/26 22:15,984.5,2020/6/26 14:00,28.0,33.6,2020/6/26 13:01,23.8,2020/6/26 23:41,...,77,52,2020/6/26 11:46,0.4,213,6.1,221,2020/6/26 11:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,985.6,...,986.8,2020/6/27 09:19,984.0,2020/6/27 14:55,28.8,33.1,2020/6/27 11:02,23.3,2020/6/27 04:51,...,75,55,2020/6/27 10:26,0.5,232,9.0,220,2020/6/27 12:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,984.6,...,986.0,2020/6/28 08:45,983.5,2020/6/28 23:50,28.8,33.9,2020/6/28 11:29,24.3,2020/6/28 03:51,...,74,47,2020/6/28 10:33,0.5,212,6.5,224,2020/6/28 12:52,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,982.5,...,984.2,2020/6/29 07:32,981.0,2020/6/29 16:51,29.5,34.3,2020/6/29 12:01,24.6,2020/6/29 00:32,...,72,55,2020/6/29 11:34,0.7,231,9.3,224,2020/6/29 09:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,981.7,...,983.3,2020/6/30 22:16,980.4,2020/6/30 16:36,29.3,33.1,2020/6/30 12:47,25.5,2020/6/30 02:49,...,76,58,2020/6/30 10:16,0.7,230,6.6,209,2020/6/30 10:04,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,988.5,...,990.3,2021/5/1 23:56,986.5,2021/5/1 02:04,23.8,28.9,2021/5/1 11:59,19.7,2021/5/1 03:23,...,72,48,2021/5/1 12:10,1.0,219,6,230,2021/5/1 09:06,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,990.9,...,992.7,2021/5/2 10:12,989.4,2021/5/2 03:18,23.9,28.5,2021/5/2 11:52,19.4,2021/5/2 05:54,...,78,56,2021/5/2 11:16,1.2,27,7.9,122,2021/5/2 22:24,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,990.2,...,991.9,2021/5/3 09:43,989.1,2021/5/3 23:56,24.2,28.5,2021/5/3 11:50,19.6,2021/5/3 04:31,...,81,45,2021/5/3 12:52,0.3,235,3.4,229,2021/5/3 12:56,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,988.1,...,989.8,2021/5/4 07:34,986,2021/5/4 15:56,25.4,30,2021/5/4 13:53,20.6,2021/5/4 05:51,...,80,56,2021/5/4 11:06,0.6,227,4.8,17,2021/5/4 12:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,991.1,...,993.3,2021/5/5 21:55,987.9,2021/5/5 02:29,21.2,25.3,2021/5/5 08:18,16.7,2021/5/5 21:00,...,88,79,2021/5/5 17:51,1.7,48,10.2,45,2021/5/5 17:09,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,991.7,...,993.2,2021/5/6 08:12,990.2,2021/5/6 16:39,22.2,26.9,2021/5/6 10:39,18.2,2021/5/6 00:02,...,87,70,2021/5/6 10:59,0.7,2,5.7,8,2021/5/6 11:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,989.1,...,991.1,2021/5/7 10:03,986.9,2021/5/7 17:05,25.4,29.2,2021/5/7 12:34,21.1,2021/5/7 00:05,...,80,65,2021/5/7 12:16,1.0,235,7.6,216,2021/5/7 08:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,986.9,...,988.3,2021/5/8 18:40,985.5,2021/5/8 15:11,24.2,27.3,2021/5/8 10:26,21.6,2021/5/8 17:11,...,91,79,2021/5/8 10:27,0.5,214,4.7,230,2021/5/8 08:02,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
9,986.4,...,988.3,2021/5/9 10:10,984.6,2021/5/9 23:57,25.3,29.4,2021/5/9 12:41,21.6,2021/5/9 04:31,...,83,69,2021/5/9 11:32,0.6,40,3.8,13,2021/5/9 14:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,985.7,...,987.4,2021/5/10 09:13,983.9,2021/5/10 17:14,26.1,30.1,2021/5/10 12:35,21.6,2021/5/10 04:41,...,81,65,2021/5/10 12:37,0.9,233,6,223,2021/5/10 09:16,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,984.9,...,986.7,2021/5/11 09:24,983.3,2021/5/11 17:41,26.7,31.3,2021/5/11 11:07,23.1,2021/5/11 02:15,...,81,60,2021/5/11 11:23,0.8,224,6.3,224,2021/5/11 12:56,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,985.3,...,987.4,2021/5/12 21:55,983.6,2021/5/12 15:10,27.6,32.9,2021/5/12 11:55,22.5,2021/5/12 05:25,...,72,50,2021/5/12 09:21,0.8,234,8.9,225,2021/5/12 14:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,986.3,...,987.8,2021/5/13 08:29,984.7,2021/5/13 16:54,27.6,31.3,2021/5/13 13:29,23.6,2021/5/13 05:51,...,76,58,2021/5/13 14:42,1.0,237,6.7,232,2021/5/13 13:20,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,986.8,...,988.6,2021/5/14 08:31,985.5,2021/5/14 16:10,27.6,31.1,2021/5/14 15:06,23.8,2021/5/14 05:28,...,77,57,2021/5/14 16:00,0.8,240,5.3,229,2021/5/14 15:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,986.2,...,988.4,2021/5/15 08:11,984.3,2021/5/15 17:23,28.0,32.1,2021/5/15 12:47,22.8,2021/5/15 05:21,...,79,53,2021/5/15 10:11,0.7,229,4.7,224,2021/5/15 15:04,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,985.7,...,987.1,2021/5/16 08:19,984.1,2021/5/16 15:48,28.8,34,2021/5/16 11:52,23.7,2021/5/16 04:22,...,75,52,2021/5/16 10:48,1.0,237,7.9,223,2021/5/16 14:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.7,...,...,...,...,...,28.3,...,...,...,...,...,73,...,...,1.1,232,...,...,...,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,987.1,...,988.5,2021/5/18 09:00,985.5,2021/5/18 15:25,27.1,30.5,2021/5/18 11:37,24.9,2021/5/18 23:21,...,83,71,2021/5/18 11:34,0.6,229,5.8,247,2021/5/18 13:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,985.7,...,987.5,2021/5/19 07:23,984,2021/5/19 16:02,27.3,30.6,2021/5/19 11:22,24.1,2021/5/19 02:36,...,82,64,2021/5/19 10:12,0.6,232,5.6,229,2021/5/19 14:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,985.4,...,986.8,2021/5/20 09:04,984.2,2021/5/20 13:51,27.9,32.9,2021/5/20 13:28,24.4,2021/5/20 05:30,...,73,51,2021/5/20 14:51,1.1,230,7.3,223,2021/5/20 13:08,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,985.2,...,986.4,2021/5/21 22:09,983.5,2021/5/21 15:57,28.4,33.3,2021/5/21 10:17,23.3,2021/5/21 23:41,...,72,54,2021/5/21 12:42,1.2,217,7.7,225,2021/5/21 14:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,984.8,...,986.5,2021/5/22 22:04,983.4,2021/5/22 14:13,27.6,32.1,2021/5/22 13:50,23.1,2021/5/22 00:21,...,80,53,2021/5/22 14:17,0.9,228,6.8,235,2021/5/22 14:08,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,985.6,...,986.9,2021/5/23 22:42,984.3,2021/5/23 16:16,28.1,32.7,2021/5/23 11:56,24.7,2021/5/23 02:28,...,78,59,2021/5/23 14:14,0.8,213,6.5,233,2021/5/23 14:46,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,987.1,...,989.6,2021/5/24 20:35,985.3,2021/5/24 01:18,27.5,33.3,2021/5/24 11:46,21.1,2021/5/24 23:41,...,80,57,2021/5/24 12:44,1.3,77,5.7,217,2021/5/24 08:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,987.8,...,990,2021/5/25 09:24,986.1,2021/5/25 16:08,25.2,29.9,2021/5/25 12:54,21,2021/5/25 00:10,...,86,66,2021/5/25 12:52,1.4,8,7.6,17,2021/5/25 15:39,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,985.8,...,987.8,2021/5/26 08:08,983.7,2021/5/26 17:32,27.3,31.3,2021/5/26 14:43,21.8,2021/5/26 01:51,...,77,59,2021/5/26 17:12,1.2,221,7.6,222,2021/5/26 16:43,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,984.9,...,987.1,2021/5/27 21:55,983.4,2021/5/27 03:59,29.4,35.3,2021/5/27 11:02,24.4,2021/5/27 02:13,...,68,42,2021/5/27 10:43,1.6,233,9.6,230,2021/5/27 10:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,984.7,...,987.1,2021/5/28 21:26,982.4,2021/5/28 14:23,29.3,35.2,2021/5/28 12:29,24.6,2021/5/28 23:52,...,74,47,2021/5/28 10:09,1.4,234,11.7,221,2021/5/28 11:46,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,983.3,...,985.2,2021/5/29 00:09,980.8,2021/5/29 16:19,25.9,28.1,2021/5/29 07:56,23.2,2021/5/29 21:51,...,92,78,2021/5/29 09:22,0.8,242,8,226,2021/5/29 15:08,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
30,981.7,...,983.6,2021/5/30 21:46,980.1,2021/5/30 15:29,24.6,28.7,2021/5/30 10:16,21.8,2021/5/30 18:42,...,95,73,2021/5/30 10:15,0.6,233,5,14,2021/5/30 16:15,11.5,...,...,...,...,...,...,...,...,...,...,...,...,...
31,983.1,...,984.5,2021/5/31 21:53,980.8,2021/5/31 00:05,22.8,23.9,2021/5/31 00:53,20.5,2021/5/31 18:41,...,98,91,2021/5/31 12:16,0.8,25,5.7,37,2021/5/31 12:26,65.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,984.4,...,985.8,2021/6/1 22:04,983.1,2021/6/1 03:15,25.4,29.2,2021/6/1 12:09,21.8,2021/6/1 23:52,...,90,70,2021/6/1 12:45,0.5,3,4.6,9,2021/6/1 14:42,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
2,984.9,...,986.4,2021/6/2 22:21,983.1,2021/6/2 15:58,27.1,32.7,2021/6/2 12:31,21.6,2021/6/2 00:31,...,83,55,2021/6/2 12:27,0.7,216,6.9,218,2021/6/2 17:45,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,983.2,...,985.5,2021/6/3 00:01,981.0,2021/6/3 16:04,28.3,33.6,2021/6/3 12:39,24.5,2021/6/3 04:07,...,78,55,2021/6/3 12:41,1.0,217,6.1,222,2021/6/3 20:38,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,981.3,...,982.4,2021/6/5 00:00,979.9,2021/6/4 14:07,26.2,31.1,2021/6/4 09:24,21.4,2021/6/4 16:52,...,90,66,2021/6/4 09:25,0.6,29,7.4,104,2021/6/4 16:07,36.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,980.7,...,982.8,2021/6/5 22:56,979.4,2021/6/5 15:11,23.7,25.8,2021/6/5 11:50,18.5,2021/6/5 23:11,...,97,89,2021/6/5 11:52,0.6,1,8.4,30,2021/6/5 20:45,16.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,983.2,...,986.3,2021/6/6 21:28,980.8,2021/6/6 02:56,22.1,22.9,2021/6/6 13:39,18.6,2021/6/6 00:01,...,98,95,2021/6/6 08:05,1.1,19,4.7,47,2021/6/6 12:47,21.5,...,...,...,...,...,...,...,...,...,...,...,...,...
7,986.6,...,988.4,2021/6/7 22:50,984.9,2021/6/7 02:34,24.4,30.0,2021/6/7 09:58,20.2,2021/6/7 01:00,...,93,67,2021/6/7 10:02,0.8,124,6.8,133,2021/6/7 14:45,59.5,...,...,...,...,...,...,...,...,...,...,...,...,...
8,987.1,...,988.5,2021/6/8 07:47,985.4,2021/6/8 14:53,26.6,31.0,2021/6/8 10:45,20.5,2021/6/8 05:10,...,83,60,2021/6/8 10:23,0.8,213,5.1,4,2021/6/8 14:10,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
9,985.7,...,987.5,2021/6/9 00:02,983.6,2021/6/9 17:37,26.1,30.8,2021/6/9 10:32,21.6,2021/6/9 04:01,...,86,63,2021/6/9 10:41,1.0,237,6.6,18,2021/6/9 13:24,25.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,984.1,...,985.8,2021/6/10 21:58,982.2,2021/6/10 16:33,27.3,31.6,2021/6/10 10:59,23.9,2021/6/10 00:52,...,78,56,2021/6/10 10:59,1.1,141,5.8,15,2021/6/10 15:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,985.0,...,987.5,2021/6/11 22:16,983.6,2021/6/11 16:05,27.7,31.4,2021/6/11 09:43,22.2,2021/6/11 05:12,...,74,56,2021/6/11 17:12,1.0,2,7.2,30,2021/6/11 12:08,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,987.2,...,989.2,2021/6/12 21:04,985.7,2021/6/12 16:41,27.8,32.3,2021/6/12 11:55,23.0,2021/6/12 04:02,...,79,55,2021/6/12 10:13,0.8,218,6.4,226,2021/6/12 20:54,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
13,986.6,...,988.9,2021/6/13 08:17,984.2,2021/6/13 16:46,27.7,31.8,2021/6/13 13:30,23.6,2021/6/13 02:01,...,81,66,2021/6/13 12:34,0.9,232,4.9,232,2021/6/13 14:45,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,982.8,...,985.4,2021/6/14 00:04,980.5,2021/6/14 17:24,28.5,32.6,2021/6/14 11:47,24.2,2021/6/14 03:15,...,74,58,2021/6/14 11:08,1.2,233,7.4,233,2021/6/14 10:41,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,980.4,...,981.5,2021/6/16 00:00,979.2,2021/6/15 16:30,29.0,32.0,2021/6/15 12:42,25.2,2021/6/15 01:04,...,73,61,2021/6/15 10:01,1.7,229,9.2,229,2021/6/15 12:25,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,981.4,...,982.9,2021/6/16 22:35,979.5,2021/6/16 02:29,29.7,33.1,2021/6/16 13:46,26.0,2021/6/16 01:23,...,66,52,2021/6/16 21:20,2.5,234,13.1,230,2021/6/16 11:52,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
