# --------------------------------------------------------------------
# USE OF NOAA GML DATA
# 
# These data are made freely available to the public and the
# scientific community in the belief that their wide dissemination
# will lead to greater understanding and new scientific insights.
# The availability of these data does not constitute publication
# of the data.  NOAA relies on the ethics and integrity of the user to
# ensure that GML receives fair credit for their work.  If the data 
# are obtained for potential use in a publication or presentation, 
# GML should be informed at the outset of the nature of this work.  
# If the GML data are essential to the work, or if an important 
# result or conclusion depends on the GML data, co-authorship
# may be appropriate.  This should be discussed at an early stage in
# the work.  Manuscripts using the GML data should be sent to GML
# for review before they are submitted for publication so we can
# ensure that the quality and limitations of the data are accurately
# represented.
# 
# Contact:  Pieter Tans (303 497 6678; pieter.tans@noaa.gov)
# 
# File Creation: Sun Oct 16 05:00:30 2022
# 
# RECIPROCITY
# 
# Use of these data implies an agreement to reciprocate.
# Laboratories making similar measurements agree to make their
# own data available to the general public and to the scientific
# community in an equally complete and easily accessible form.
# Modelers are encouraged to make available to the community,
# upon request, their own tools used in the interpretation
# of the GML data, namely well documented model code, transport
# fields, modeled mole fractions, and additional information 
# necessary for other scientists to repeat the work and to run 
# modified versions. Model availability includes collaborative 
# support for new users of the models.
# --------------------------------------------------------------------
# 
# 
# See gml.noaa.gov/ccgg/trends/ for additional details.
# 
# NOTE: DATA FOR THE LAST SEVERAL MONTHS ARE PRELIMINARY, ARE STILL SUBJECT
# TO QUALITY CONTROL PROCEDURES.
# NOTE: The week "1 yr ago" is exactly 365 days ago, and thus does not run from
# Sunday through Saturday. 365 also ignores the possibility of a leap year.
# The week "10 yr ago" is exactly 10*365 days +3 days (for leap years) ago.
#
#      Start of week      CO2 molfrac           (-999.99 = no data)  increase

  yr   mon day  decimal      ppm     days       1_yr_ago  10_yr_ago  since_1800
  2019   2  24  2019.1479    412.62  7           408.97    388.64    131.51
  2019   3   3  2019.1671    412.37  7           409.98    389.19    131.15
  2019   3  10  2019.1863    412.37  7           409.12    388.93    131.01
  2019   3  17  2019.2055    412.02  7           409.25    388.50    130.47
  2019   3  24  2019.2247    411.53  4           410.10    389.53    129.73
  2019   3  31  2019.2438    412.40  6           409.35    389.34    130.32
  2019   4   7  2019.2630    413.35  6           409.65    389.72    130.95
  2019   4  14  2019.2822    413.82  7           411.19    388.88    131.10
  2019   4  21  2019.3014    413.99  6           411.91    390.16    130.97
  2019   4  28  2019.3205    414.52  6           410.07    390.58    131.26
  2019   5   5  2019.3397    414.54  7           410.97    390.00    131.11
  2019   5  12  2019.3589    415.62  6           412.06    390.34    132.13
  2019   5  19  2019.3781    414.97  6           411.65    390.75    131.52
  2019   5  26  2019.3973    414.52  7           411.78    390.38    131.23
  2019   6   2  2019.4164    414.62  6           411.08    390.28    131.58
  2019   6   9  2019.4356    414.31  6           411.41    390.39    131.62
  2019   6  16  2019.4548    414.09  7           410.57    389.42    131.82
  2019   6  23  2019.4740    413.64  6           410.92    388.77    131.84
  2019   6  30  2019.4932    413.66  7           409.77    388.85    132.36
  2019   7   7  2019.5123    412.32  7           409.27    388.70    131.53
  2019   7  14  2019.5315    412.38  3           408.77    388.42    132.13
  2019   7  21  2019.5507    411.08  5           408.55    387.88    131.36
  2019   7  28  2019.5699    410.29  7           407.75    387.49    131.12
  2019   8   4  2019.5890    410.56  7           407.53    387.29    131.91
  2019   8  11  2019.6082    410.50  7           407.26    386.16    132.36
  2019   8  18  2019.6274    409.80  6           407.09    385.93    132.14
  2019   8  25  2019.6466    409.68  6           406.49    385.79    132.46
  2019   9   1  2019.6658    409.07  7           405.71    385.32    132.22
  2019   9   8  2019.6849    408.84  7           405.50    384.89    132.29
  2019   9  15  2019.7041    408.63  7           405.86    384.80    132.28
  2019   9  22  2019.7233    408.55  7           405.83    384.96    132.29
  2019   9  29  2019.7425    408.20  7           405.68    384.05    131.93
  2019  10   6  2019.7616    408.61  7           405.69    384.26    132.23
  2019  10  13  2019.7808    408.85  7           406.19    384.65    132.27
  2019  10  20  2019.8000    408.95  5           406.80    384.95    132.10
  2019  10  27  2019.8192    409.52  6           406.63    385.27    132.35
  2019  11   3  2019.8384    410.13  6           407.18    385.63    132.62
  2019  11  10  2019.8575    410.42  6           409.12    385.97    132.56
  2019  11  17  2019.8767    410.41  6           408.71    386.57    132.21
  2019  11  24  2019.8959    410.95  7           408.62    386.72    132.41
  2019  12   1  2019.9151    411.29  7           408.66    387.29    132.44
  2019  12   8  2019.9342    411.55  7           409.42    387.11    132.40
  2019  12  15  2019.9534    412.11  7           409.52   -999.99    132.69
  2019  12  22  2019.9726    412.43  7           409.44    388.38    132.75
  2019  12  29  2019.9918    413.21  6           409.75    388.87    133.28
  2020   1   5  2020.0137    413.60  7           410.13    388.41    133.41
  2020   1  12  2020.0328    413.02  6           410.88    388.61    132.62
  2020   1  19  2020.0519    413.87  7           412.40    388.47    133.30
  2020   1  26  2020.0710    414.26  7           411.26    389.58    133.53
  2020   2   2  2020.0902    414.53  7           411.31    390.87    133.69
  2020   2   9  2020.1093    414.63  6           412.92    390.53    133.70
  2020   2  16  2020.1284    414.29  7           411.44    390.65    133.27
  2020   2  23  2020.1475    413.95  7           412.46    388.96    132.84
  2020   3   1  2020.1639    414.09  7           412.13    391.58    132.89
  2020   3   8  2020.1831    414.34  6           412.79    391.47    133.01
  2020   3  15  2020.2022    414.51  6           411.97    391.43    132.99
  2020   3  22  2020.2213    415.76  4           411.46    390.97    134.01
  2020   3  29  2020.2404    415.98  6           412.59    391.67    133.95
  2020   4   5  2020.2596    416.68  7           412.88    391.32    134.34
  2020   4  12  2020.2787    416.51  7           413.85    393.07    133.84
  2020   4  19  2020.2978    416.12  6           413.93    393.48    133.15
  2020   4  26  2020.3169    417.05  7           414.68    393.39    133.83
  2020   5   3  2020.3361    417.06  6           414.32    393.17    133.66
  2020   5  10  2020.3552    417.03  6           415.53    392.90    133.54
  2020   5  17  2020.3743    417.21  5           414.95    393.67    133.74
  2020   5  24  2020.3934    417.67  7           414.62    392.85    134.34
  2020   5  31  2020.4126    417.44  6           414.51    393.49    134.34
  2020   6   7  2020.4317    416.58  5           414.62    392.94    133.81
  2020   6  14  2020.4508    416.44  7           414.01    392.04    134.08
  2020   6  21  2020.4699    416.29  7           413.73    391.65    134.38
  2020   6  28  2020.4891    415.67  7           413.62    391.35    134.25
  2020   7   5  2020.5082    415.47  7           412.36    390.61    134.57
  2020   7  12  2020.5273    414.76  7           412.63    390.03    134.39
  2020   7  19  2020.5464    414.11  6           411.55    390.42    134.28
  2020   7  26  2020.5656    413.48  7           410.20    389.96    134.18
  2020   8   2  2020.5847    413.40  4           410.57    388.91    134.63
  2020   8   9  2020.6038    412.97  6           410.53    389.07    134.72
  2020   8  16  2020.6230    412.62  5           409.98    388.58    134.85
  2020   8  23  2020.6421    412.19  7           409.66    387.66    134.87
  2020   8  30  2020.6612    411.82  7           409.07    387.77    134.89
  2020   9   6  2020.6803    411.60  7           409.00    386.44    134.98
  2020   9  13  2020.6995    411.70  7           408.62    387.19    135.30
  2020   9  20  2020.7186    411.23  6           408.57    387.00    134.96
  2020   9  27  2020.7377    411.29  7           408.21    386.96    135.03
  2020  10   4  2020.7568    411.28  7           408.56    387.17    134.94
  2020  10  11  2020.7760    411.34  7           408.80    387.05    134.82
  2020  10  18  2020.7951    411.75  6           408.96    387.73    134.97
  2020  10  25  2020.8142    411.71  7           409.44    388.02    134.63
  2020  11   1  2020.8333    411.99  6           410.10    388.22    134.57
  2020  11   8  2020.8525    413.01  7           410.44    388.37    135.24
  2020  11  15  2020.8716    412.76  6           410.39    389.01    134.65
  2020  11  22  2020.8907    414.07  6           410.86    389.68    135.63
  2020  11  29  2020.9098    413.97  7           411.19    389.88    135.21
  2020  12   6  2020.9290    413.63  7           411.51    390.01    134.56
  2020  12  13  2020.9481    414.15  7           411.96    389.54    134.81
  2020  12  20  2020.9672    414.84  6           412.52    390.46    135.23
  2020  12  27  2020.9863    415.33  7           413.02    390.19    135.47
  2021   1   3  2021.0055    415.38  7           413.61    391.84    135.28
  2021   1  10  2021.0247    415.07  5           412.98    390.83    134.76
  2021   1  17  2021.0438    415.42  7           414.01    391.80    134.92
  2021   1  24  2021.0630    416.01  7           413.96    391.68    135.35
  2021   1  31  2021.0822    417.12  7           414.50    392.19    136.33
  2021   2   7  2021.1014    416.92  7           414.91    391.64    136.02
  2021   2  14  2021.1205    416.51  7           414.12    391.92    135.53
  2021   2  21  2021.1397    416.31  7           413.96    392.32    135.24
  2021   2  28  2021.1589    417.97  7           414.06    392.12    136.80
  2021   3   7  2021.1781    416.94  7           414.34    392.22    135.65
  2021   3  14  2021.1973    417.79  7           414.52    392.63    136.32
  2021   3  21  2021.2164    417.72  6           415.64    393.60    136.03
  2021   3  28  2021.2356    418.03  5           415.95    393.88    136.07
  2021   4   4  2021.2548    419.28  6           416.64    393.00    137.01
  2021   4  11  2021.2740    418.96  5           416.44    393.61    136.38
  2021   4  18  2021.2932    418.20  5           416.24    393.63    135.30
  2021   4  25  2021.3123    420.01  6           416.95    393.48    136.84
  2021   5   2  2021.3315    419.53  6           417.10    394.15    136.16
  2021   5   9  2021.3507    418.48  6           417.09    393.32    135.00
  2021   5  16  2021.3699    419.09  7           417.21    395.23    135.60
  2021   5  23  2021.3890    418.93  6           417.83    395.13    135.55
  2021   5  30  2021.4082    419.55  7           417.46    394.43    136.39
  2021   6   6  2021.4274    419.47  7           416.54    393.69    136.62
  2021   6  13  2021.4466    419.06  7           416.50    394.08    136.60
  2021   6  20  2021.4658    418.33  5           416.31    393.73    136.32
  2021   6  27  2021.4849    418.08  7           415.76    393.59    136.55
  2021   7   4  2021.5041    417.47  7           415.43    393.73    136.46
  2021   7  11  2021.5233    417.51  7           414.98    393.40    137.03
  2021   7  18  2021.5425    416.74  7           414.15    391.57    136.80
  2021   7  25  2021.5616    415.62  6           413.55    392.21    136.22
  2021   8   1  2021.5808    415.00  7           413.52    391.21    136.12
  2021   8   8  2021.6000    414.55  5           413.03    390.70    136.19
  2021   8  15  2021.6192    414.91  7           412.61    390.33    137.05
  2021   8  22  2021.6384    413.90  6           412.28    389.49    136.50
  2021   8  29  2021.6575    413.23  4           411.90    389.78    136.23
  2021   9   5  2021.6767    413.36  7           411.68    389.05    136.70
  2021   9  12  2021.6959    413.09  6           411.65    389.38    136.67
  2021   9  19  2021.7151    413.30  7           411.27    389.16    137.02
  2021   9  26  2021.7342    413.37  6           411.26    388.93    137.12
  2021  10   3  2021.7534    413.63  7           411.29    388.93    137.31
  2021  10  10  2021.7726    413.89  7           411.33    389.09    137.40
  2021  10  17  2021.7918    414.36  7           411.70    389.25    137.63
  2021  10  24  2021.8110    413.90  6           411.63    389.48    136.87
  2021  10  31  2021.8301    414.17  6           411.92    389.80    136.81
  2021  11   7  2021.8493    414.97  7           412.97    390.09    137.26
  2021  11  14  2021.8685    414.88  7           412.81    390.71    136.82
  2021  11  21  2021.8877    415.36  7           413.55    390.78    136.96
  2021  11  28  2021.9068    416.16  7           414.36    391.33    137.44
  2021  12   5  2021.9260    415.86  5           413.50    391.72    136.84
  2021  12  12  2021.9452    416.45  7           414.00    392.19    137.15
  2021  12  19  2021.9644    417.49  6           414.86    392.54    137.91
  2021  12  26  2021.9836    417.46  7           415.32    392.43    137.63
  2022   1   2  2022.0027    417.43  6           415.44    393.18    137.36
  2022   1   9  2022.0219    418.33  7           415.06    393.99    138.04
  2022   1  16  2022.0411    417.62  7           415.26    392.90    137.14
  2022   1  23  2022.0603    419.13  6           416.04    393.57    138.49
  2022   1  30  2022.0795    419.19  7           416.89    393.28    138.42
  2022   2   6  2022.0986    418.38  6           417.04    393.99    137.50
  2022   2  13  2022.1178    419.76  7           416.59    394.02    138.79
  2022   2  20  2022.1370    419.62  7           416.30    394.30    138.57
  2022   2  27  2022.1562    419.20  7           417.68    394.54    138.06
  2022   3   6  2022.1753    418.51  7           417.20    393.54    137.24
  2022   3  13  2022.1945    418.35  6           417.51    394.63    136.91
  2022   3  20  2022.2137    418.18  7           417.81    395.06    136.53
  2022   3  27  2022.2329    420.37  7           417.41    395.30    138.45
  2022   4   3  2022.2521    420.19  6           419.62    395.58    137.98
  2022   4  10  2022.2712    420.16  6           419.00    396.76    137.62
  2022   4  17  2022.2904    420.35  7           418.14    396.38    137.50
  2022   4  24  2022.3096    420.19  7           419.68    396.82    137.06
  2022   5   1  2022.3288    420.18  7           419.81    397.15    136.84
  2022   5   8  2022.3479    421.13  7           418.34    397.38    137.66
  2022   5  15  2022.3671    420.97  7           419.35    397.06    137.48
  2022   5  22  2022.3863    421.45  6           418.76    396.40    138.06
  2022   5  29  2022.4055    421.63  7           419.53    396.42    138.44
  2022   6   5  2022.4247    421.30  6           419.61    395.92    138.40
  2022   6  12  2022.4438    421.03  6           419.00    396.07    138.51
  2022   6  19  2022.4630    420.87  7           418.62    395.92    138.79
  2022   6  26  2022.4822    420.31  7           418.14    395.36    138.72
  2022   7   3  2022.5014    419.73  6           417.49    395.15    138.65
  2022   7  10  2022.5205    419.08  6           417.25    394.59    138.52
  2022   7  17  2022.5397    418.43  6           417.14    394.64    138.41
  2022   7  24  2022.5589    417.84  6           415.68    394.11    138.36
  2022   7  31  2022.5781    418.19  7           415.10    393.55    139.24
  2022   8   7  2022.5973    417.34  6           414.61    393.42    138.91
  2022   8  14  2022.6164    417.26  6           414.92    392.57    139.33
  2022   8  21  2022.6356    416.56  6           414.37    391.49    139.10
  2022   8  28  2022.6548    416.54  5           412.83    392.02    139.49
